dataset,family,seed,draw_seed,budget,rho,accuracy,source
imagenet,rope,1011,1758743687,0.025,0.02427083059002675,1.0003429355281206,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1758743687,0.05,0.04858861650026834,0.9989711934156378,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1758743687,0.1,0.09739426793990742,0.9993141289437586,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1758743687,0.2,0.19555486799960703,0.9948559670781892,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1758743687,0.4,0.3956912566543027,0.96639231824417,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1358209263,0.025,0.023777603400660024,0.9986282578875171,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1358209263,0.05,0.04758197878185906,0.9975994513031549,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1358209263,0.1,0.09525683996725177,0.9979423868312757,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1358209263,0.2,0.19183304115739258,0.9931412894375857,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1358209263,0.4,0.3920852967164814,0.9694787379972564,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,538054647,0.025,0.023829135487784068,0.9982853223593963,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,538054647,0.05,0.0476675706532377,0.9986282578875171,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,538054647,0.1,0.09547596067648101,0.9958847736625513,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,538054647,0.2,0.19249762569945275,0.9917695473251028,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,538054647,0.4,0.39369808835635745,0.9698216735253772,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1562974180,0.025,0.024757403103473356,0.9986282578875171,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1562974180,0.05,0.049526628006285545,0.9969135802469136,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1562974180,0.1,0.09922922647989227,0.9958847736625513,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1562974180,0.2,0.19991363327551084,0.9927983539094649,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1562974180,0.4,0.40551304783486203,0.9691358024691357,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1453668639,0.025,0.024184504461942896,0.9993141289437586,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1453668639,0.05,0.04839615452194642,0.9996570644718792,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1453668639,0.1,0.09696331810737532,0.9982853223593963,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1453668639,0.2,0.1950243259220065,0.9934842249657063,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1453668639,0.4,0.3953585681167428,0.9633058984910837,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1609069331,0.025,0.023671384021187028,0.9989711934156378,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1609069331,0.05,0.04736902961876122,0.9989711934156378,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1609069331,0.1,0.09498096316467296,0.9969135802469136,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1609069331,0.2,0.19159038366806014,0.9900548696844993,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1609069331,0.4,0.3909226569252835,0.9636488340192043,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1720193045,0.025,0.02406223124247105,0.9979423868312757,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1720193045,0.05,0.04815137768585912,0.9972565157750342,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1720193045,0.1,0.09654499100106487,0.9941700960219478,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1720193045,0.2,0.19470123516936882,0.9886831275720164,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1720193045,0.4,0.3958607520833888,0.9612482853223593,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1152993491,0.025,0.02396188128954905,1.001028806584362,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1152993491,0.05,0.047978416956239826,1.0003429355281206,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1152993491,0.1,0.09606580730536371,0.9962277091906722,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1152993491,0.2,0.19373683669760214,0.9886831275720164,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,1152993491,0.4,0.39309595790178126,0.9633058984910837,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,853537900,0.025,0.023940384738191028,0.9986282578875171,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,853537900,0.05,0.04797238349756457,0.9979423868312757,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,853537900,0.1,0.09626551162796194,0.9965706447187928,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,853537900,0.2,0.19390595663809693,0.9876543209876543,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,rope,1011,853537900,0.4,0.3936409382198713,0.9633058984910837,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,275189094,0.001,0.004633444064850001,0.9989388043862752,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,275189094,0.0025,0.011568875401638642,0.998231340643792,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,275189094,0.005,0.023031429844012834,0.9950477538026177,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,275189094,0.01,0.04549601694983733,0.9886805801202688,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,275189094,0.025,0.1108819215357026,0.9214715245843651,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,275189094,0.05,0.21761171126871032,0.7470817120622568,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1758743687,0.001,0.00441539201493023,0.9989388043862752,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1758743687,0.0025,0.011046285786711933,0.9957552175451009,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1758743687,0.005,0.02211657189319384,0.9932790944464097,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1758743687,0.01,0.04430354783354536,0.9798372833392288,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1758743687,0.025,0.11026759723903229,0.8829147506190308,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1758743687,0.05,0.2155055311009126,0.5868411743898125,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1358209263,0.001,0.004342734221855396,1.0003537318712417,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1358209263,0.0025,0.010862400894079954,0.998231340643792,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1358209263,0.005,0.02175368508697304,0.9968164131588257,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1358209263,0.01,0.043695806931679015,0.9869119207640609,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1358209263,0.025,0.1111542236351905,0.9296073576229219,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1358209263,0.05,0.22133993748202582,0.7039264237707817,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,538054647,0.001,0.004542350194728885,0.9971701450300673,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,538054647,0.0025,0.011372600722232321,0.9954014856738593,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,538054647,0.005,0.022801912696950286,0.9844357976653697,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,538054647,0.01,0.04578244930658251,0.9405730456314115,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,538054647,0.025,0.11258854347659236,0.6522815705695083,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,538054647,0.05,0.220252581535508,0.3484258931729749,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1562974180,0.001,0.004471457126832215,0.9975238769013088,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1562974180,0.0025,0.011158826566112974,0.9943402900601345,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1562974180,0.005,0.022255746282071498,0.9869119207640609,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1562974180,0.01,0.044292312039474896,0.9571984435797666,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1562974180,0.025,0.10933535998579337,0.8058012026883624,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1562974180,0.05,0.21569681236422214,0.520339582596392,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1453668639,0.001,0.004823789251391121,0.9957552175451009,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1453668639,0.0025,0.011952048384225308,0.9908029713477186,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1453668639,0.005,0.02357092450204408,0.9819596745666785,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1453668639,0.01,0.045923075538380494,0.948001414927485,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1453668639,0.025,0.11052055221081017,0.858153519632119,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1453668639,0.05,0.21795464932113381,0.6897771489211179,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1609069331,0.001,0.0045739411810262025,0.9971701450300673,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1609069331,0.0025,0.011430753559543714,0.998231340643792,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1609069331,0.005,0.022776910544562757,0.9915104350902018,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1609069331,0.01,0.04500570160624389,0.9518924655111427,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1609069331,0.025,0.1103542118047745,0.7541563494870889,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1609069331,0.05,0.21703954192158728,0.393349840820658,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1720193045,0.001,0.004693069538035658,0.9992925362575169,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1720193045,0.0025,0.011812322373119214,0.9971701450300673,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1720193045,0.005,0.023721781423926107,0.9911567032189602,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1720193045,0.01,0.04774714829290038,0.9695790590732226,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1720193045,0.025,0.11665017676219963,0.8372833392288647,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1720193045,0.05,0.22041628942453295,0.5217545100813583,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1152993491,0.001,0.004482193817694061,0.9961089494163425,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1152993491,0.0025,0.011220587314478989,0.9936328263176514,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
imagenet,alibi,1011,1152993491,0.005,0.022494887915473025,0.9900955076052352,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_5_seeds_1011/noise_all_families.json
