dataset,family,regime,rho,mean_accuracy,sd_accuracy,low_accuracy,high_accuracy
imagenet,learned,noise,0.0615125,0.9970631257563564,0.0016594950848269271,0.9954036306715295,0.9987226208411832
imagenet,learned,noise,0.06175,0.997046207741612,0.001669202277144528,0.9953770054644675,0.9987154100187565
imagenet,learned,noise,0.0619875,0.9970292897268679,0.0016789276652942058,0.9953503620615737,0.9987082173921621
imagenet,learned,noise,0.062225,0.9970123717121236,0.001688670934895759,0.9953237007772279,0.9987010426470194
imagenet,learned,noise,0.0624625,0.9969954536973793,0.001698431778211648,0.9952970219191677,0.9986938854755909
imagenet,learned,noise,0.0627,0.9969788968569867,0.0017078533778211637,0.9952710434791655,0.9986867502348079
imagenet,learned,noise,0.0629375,0.9969626188466344,0.0017170204056114488,0.9952455984410229,0.9986796392522459
imagenet,learned,noise,0.063175,0.9969463408362821,0.0017262087842582654,0.9952201320520239,0.9986725496205403
imagenet,learned,noise,0.0634125,0.9969300628259296,0.0017354181746275993,0.9951946446513019,0.9986654810005572
imagenet,learned,noise,0.06365,0.9969137848155772,0.0017446482439788125,0.9951691365715984,0.998658433059556
imagenet,learned,noise,0.0638875,0.9968975068052249,0.001753898665836258,0.9951436081393886,0.9986514054710612
imagenet,learned,noise,0.064125,0.9968812287948726,0.0017631691198632257,0.9951180596750094,0.9986443979147358
imagenet,learned,noise,0.0643625,0.9968649016992129,0.0017725273084990686,0.9950923743907139,0.998637429007712
imagenet,learned,noise,0.0646,0.9968485524009966,0.0017819360584583842,0.9950666163425382,0.9986304884594549
imagenet,learned,noise,0.0648375,0.9968322031027804,0.0017913643632661031,0.9950408387395143,0.9986235674660465
imagenet,learned,noise,0.065075,0.9968158538045641,0.0018008119157790234,0.995015041888785,0.9986166657203431
imagenet,learned,noise,0.0653125,0.9967995045063479,0.0018102784146451108,0.9949892260917028,0.998609782920993
imagenet,learned,noise,0.06555,0.9967831552081315,0.0018197635641848228,0.9949633916439468,0.9986029187723163
imagenet,learned,noise,0.0657875,0.9967657859323221,0.0018278626769177222,0.9949379232554044,0.9985936486092398
imagenet,learned,noise,0.066025,0.9967480085162324,0.0018354267525114317,0.9949125817637209,0.9985834352687438
imagenet,learned,noise,0.0662625,0.9967302311001428,0.001843018887950532,0.9948872122121922,0.9985732499880934
imagenet,learned,noise,0.0665,0.9967124536840529,0.0018506387378935583,0.9948618149461593,0.9985630924219465
imagenet,learned,noise,0.0667375,0.9966946762679633,0.0018582859614128132,0.9948363903065505,0.9985529622293761
imagenet,learned,noise,0.066975,0.9966765637871647,0.0018661938872502315,0.9948103698999146,0.9985427576744149
imagenet,learned,noise,0.0672125,0.9966575285005592,0.0018747719277410362,0.9947827565728182,0.9985323004283002
imagenet,learned,noise,0.06745,0.9966384932139537,0.0018833761131510688,0.9947551171008027,0.9985218693271047
imagenet,learned,noise,0.0676875,0.9966194579273481,0.0018920060867863443,0.9947274518405618,0.9985114640141344
imagenet,learned,noise,0.067925,0.9966004226407427,0.0019006614973717264,0.9946997611433709,0.9985010841381144
imagenet,learned,noise,0.0681625,0.9965813873541371,0.0019093419989757113,0.9946720453551614,0.9984907293531129
imagenet,learned,noise,0.0684,0.9965623520675315,0.0019180472509352058,0.9946443048165963,0.9984803993184668
imagenet,learned,noise,0.0686375,0.9965433167809259,0.0019267769177810775,0.9946165398631448,0.998470093698707
imagenet,learned,noise,0.068875,0.9965242814943204,0.0019355306691639133,0.9945887508251564,0.9984598121634843
imagenet,learned,noise,0.0691125,0.9965052462077147,0.0019443081797803229,0.9945609380279344,0.998449554387495
imagenet,learned,noise,0.06935,0.9964862109211093,0.0019531091292995851,0.9945331017918098,0.9984393200504089
imagenet,learned,noise,0.0695875,0.9964671756345038,0.0019619332022912032,0.9945052424322126,0.998429108836795
imagenet,learned,noise,0.069825,0.9964477656878455,0.0019702296431912012,0.9944775360446544,0.9984179953310367
imagenet,learned,noise,0.0700625,0.9964272090369959,0.0019768569938321185,0.9944503520431638,0.998404066030828
imagenet,learned,noise,0.0703,0.996406652386146,0.0019834956541156024,0.9944231567320304,0.9983901480402616
imagenet,learned,noise,0.0705375,0.9963860957352962,0.0019901455108627193,0.9943959502244335,0.998376241246159
imagenet,learned,noise,0.070775,0.9963661590274285,0.0019969551124160746,0.9943692039150125,0.9983631141398446
imagenet,learned,noise,0.0710125,0.9963488539340238,0.0020044206471522795,0.9943444332868716,0.9983532745811761
imagenet,learned,noise,0.07125,0.9963315488406194,0.0020119202073060295,0.9943196286333134,0.9983434690479254
imagenet,learned,noise,0.0714875,0.9963142437472151,0.0020194534138010083,0.9942947903334141,0.9983336971610162
imagenet,learned,noise,0.071725,0.9962969386538104,0.0020270198915079895,0.9942699187623024,0.9983239585453184
imagenet,learned,noise,0.0719625,0.9962796335604059,0.002034619269233361,0.9942450142911726,0.9983142528296393
imagenet,learned,noise,0.0722,0.9962623284670017,0.002042251179706466,0.9942200772872952,0.9983045796467082
imagenet,learned,noise,0.0724375,0.996245023373597,0.0020499152595655446,0.9941951081140314,0.9982949386331625
imagenet,learned,noise,0.072675,0.9962277182801927,0.0020576111493420817,0.9941701071308506,0.9982853294295349
imagenet,learned,noise,0.0729125,0.9962104131867884,0.0020653384934446887,0.9941450746933437,0.9982757516802331
imagenet,learned,noise,0.07315,0.9961931080933836,0.0020730969401410414,0.9941200111532426,0.9982662050335246
imagenet,learned,noise,0.0733875,0.9961758029999793,0.0020808861415392383,0.9940949168584401,0.9982566891415185
imagenet,learned,noise,0.073625,0.9961584979065746,0.002088705753568018,0.9940697921530066,0.9982472036601426
imagenet,learned,noise,0.0738625,0.9961411928131704,0.002096555435956001,0.9940446373772144,0.9982377482491264
imagenet,learned,noise,0.0741,0.9961238877197659,0.002104434852209781,0.9940194528675561,0.9982283225719757
imagenet,learned,noise,0.0743375,0.9961065826263612,0.0021123436695916213,0.9939942389567695,0.9982189262959529
imagenet,learned,noise,0.074575,0.996089277532957,0.0021202815590960697,0.9939689959738609,0.998209559092053
imagenet,learned,noise,0.0748125,0.9960719724395525,0.002128248195425565,0.9939437242441269,0.998200220634978
imagenet,learned,noise,0.07505,0.996054667346148,0.002136243256965752,0.9939184240891823,0.9981909106031137
imagenet,learned,noise,0.0752875,0.9960373622527436,0.002144266425759951,0.9938930958269837,0.9981816286785036
imagenet,learned,noise,0.075525,0.9960200571593392,0.002152317387482896,0.9938677397718563,0.9981723745468221
imagenet,learned,noise,0.0757625,0.9960027520659346,0.0021603958314140533,0.9938423562345206,0.9981631478973486
imagenet,learned,noise,0.076,0.9959854469725301,0.0021685014504102726,0.9938169455221199,0.9981539484229404
imagenet,learned,noise,0.0762375,0.9959681418791257,0.002176633940877985,0.9937915079382478,0.9981447758200037
imagenet,learned,noise,0.076475,0.9959508367857212,0.002184793002744807,0.9937660437829764,0.9981356297884659
imagenet,learned,noise,0.0767125,0.9959335316923168,0.002192978339431015,0.9937405533528858,0.9981265100317478
imagenet,learned,noise,0.07695,0.9959162265989123,0.002201189657820272,0.9937150369410921,0.9981174162567326
imagenet,learned,noise,0.0771875,0.9958989215055079,0.0022094266682300932,0.9936894948372778,0.998108348173738
imagenet,learned,noise,0.077425,0.9958816164121034,0.0022176890843821637,0.9936639273277212,0.9980993054964855
imagenet,learned,noise,0.0776625,0.9958643113186988,0.002225976623372258,0.9936383346953266,0.998090287942071
imagenet,learned,noise,0.0779,0.9958470062252944,0.0022342890056395092,0.9936127172196549,0.9980812952309339
imagenet,learned,noise,0.0781375,0.99582970113189,0.002242625954936284,0.9935870751769537,0.9980723270868262
imagenet,learned,noise,0.078375,0.9958123960384854,0.0022509871982968697,0.9935614088401885,0.9980633832367822
imagenet,learned,noise,0.0786125,0.995795090945081,0.002259372466006648,0.9935357184790744,0.9980544634110876
imagenet,learned,noise,0.07885,0.9957777858516765,0.002267781491570968,0.9935100043601056,0.9980455673432475
imagenet,learned,noise,0.0790875,0.9957605003649069,0.002276199818641451,0.9934843005462655,0.9980367001835484
imagenet,learned,noise,0.079325,0.9957433146593037,0.0022845695488068886,0.9934587451104968,0.9980278842081105
imagenet,learned,noise,0.0795625,0.9957261289537006,0.002292962938669956,0.9934331660150306,0.9980190918923706
imagenet,learned,noise,0.0798,0.9957089432480973,0.0023013797293621246,0.9934075635187352,0.9980103229774595
imagenet,learned,noise,0.0800375,0.9956917575424943,0.002309819665071236,0.993381937877423,0.9980015772075655
imagenet,learned,noise,0.080275,0.9956745718368912,0.0023182824930122825,0.993356289343879,0.9979928543299035
imagenet,learned,noise,0.0805125,0.9956573861312878,0.00232676796339701,0.9933306181678908,0.9979841540946849
imagenet,learned,noise,0.08075,0.9956402004256847,0.002335275829404434,0.9933049245962803,0.9979754762550891
imagenet,learned,noise,0.0809875,0.9956230147200814,0.002343805847150463,0.993279208872931,0.9979668205672318
imagenet,learned,noise,0.081225,0.9956061933022119,0.0023517879636409528,0.9932544053385709,0.9979579812658529
imagenet,learned,noise,0.0814625,0.9955899948608197,0.002358815740174381,0.9932311791206453,0.997948810600994
imagenet,learned,noise,0.0817,0.9955737964194272,0.0023658627177125745,0.9932079337017147,0.9979396591371398
imagenet,learned,noise,0.0819375,0.9955571977651173,0.002372495319320726,0.9931847024457966,0.997929693084438
imagenet,learned,noise,0.082175,0.9955403725628925,0.0023789058663741887,0.9931614666965183,0.9979192784292668
imagenet,learned,noise,0.0824125,0.9955235473606678,0.002385340479552518,0.9931382068811153,0.9979088878402204
imagenet,learned,noise,0.08265,0.9955067221584429,0.002391798964621663,0.9931149231938212,0.9978985211230647
imagenet,learned,noise,0.0828875,0.9954898969562179,0.0023982811287232364,0.9930916158274947,0.9978881780849411
imagenet,learned,noise,0.083125,0.9954730717539934,0.0024047867803749577,0.9930682849736184,0.9978778585343683
imagenet,learned,noise,0.0833625,0.9954562465517686,0.0024113157294708785,0.9930449308222977,0.9978675622812394
imagenet,learned,noise,0.0836,0.9954394213495439,0.002417867787281229,0.9930215535622626,0.9978572891368251
imagenet,learned,noise,0.0838375,0.9954225961473188,0.0024244427664521597,0.9929981533808666,0.9978470389137709
imagenet,learned,noise,0.084075,0.995405770945094,0.0024310404810046716,0.9929747304640894,0.9978368114260986
imagenet,learned,noise,0.0843125,0.9953889457428694,0.00243766074633368,0.9929512849965357,0.9978266064892031
imagenet,learned,noise,0.08455,0.9953734290635762,0.002443172833839201,0.992930256229737,0.9978166018974154
imagenet,learned,noise,0.0847875,0.9953580248616808,0.002448607188827415,0.9929094176728533,0.9978066320505082
imagenet,learned,noise,0.085025,0.9953426206597853,0.002454060747487519,0.9928885599122977,0.9977966814072728
imagenet,learned,noise,0.0852625,0.9953272164578898,0.0024595333820777447,0.9928676830758121,0.9977867498399675
imagenet,learned,noise,0.0855,0.9953118122559944,0.0024650249655459493,0.9928467872904485,0.9977768372215403
imagenet,learned,noise,0.0857375,0.9952948953576642,0.0024695393094102337,0.9928253560482541,0.9977644346670744
imagenet,learned,noise,0.085975,0.9952774580148445,0.0024737195231974035,0.992803738491647,0.9977511775380419
imagenet,learned,noise,0.0862125,0.995260020672025,0.00247790677251968,0.9927821138995053,0.9977379274445447
imagenet,learned,noise,0.08645,0.9952425833292055,0.0024821010217707055,0.9927604823074347,0.9977246843509762
imagenet,learned,noise,0.0866875,0.9952251459863858,0.0024863022355250093,0.9927388437508607,0.9977114482219108
imagenet,learned,noise,0.086925,0.9952077086435662,0.0024905103785375486,0.9927171982650287,0.9976982190221038
imagenet,learned,noise,0.0871625,0.9951902713007464,0.00249472541574323,0.9926955458850032,0.9976849967164897
imagenet,learned,noise,0.0874,0.995172833957927,0.00249894731225621,0.9926738866456708,0.9976717812701832
imagenet,learned,noise,0.0876375,0.9951553966151073,0.002503176033369396,0.992652220581738,0.9976585726484767
imagenet,learned,noise,0.087875,0.9951379592722879,0.0025074115445539637,0.992630547727734,0.9976453708168418
imagenet,learned,noise,0.0881125,0.9951205219294681,0.0025116538114587973,0.9926088681180093,0.9976321757409269
imagenet,learned,noise,0.08835,0.9951030845866485,0.0025159027999097534,0.9925871817867388,0.9976189873865583
imagenet,learned,noise,0.0885875,0.9950864391459621,0.002521316961927683,0.9925651221840344,0.9976077561078898
imagenet,learned,noise,0.088825,0.9950699938269558,0.0025270347253438736,0.9925429591016119,0.9975970285522997
imagenet,learned,noise,0.0890625,0.9950535485079497,0.002532763724959423,0.9925207847829902,0.9975863122329092
imagenet,learned,noise,0.0893,0.9950371031889432,0.0025385038846994375,0.9924985993042438,0.9975756070736427
imagenet,learned,noise,0.0895375,0.995020657869937,0.0025442551290279377,0.9924764027409091,0.9975649129989649
imagenet,learned,noise,0.089775,0.9950042125509309,0.0025500173829452236,0.9924541951679856,0.9975542299338761
imagenet,learned,noise,0.0900125,0.9949877672319247,0.0025557905719850284,0.9924319766599397,0.9975435578039098
imagenet,learned,noise,0.09025,0.9949713219129185,0.0025615746222118134,0.9924097472907066,0.9975328965351303
imagenet,learned,noise,0.0904875,0.9949548765939121,0.0025673694602177466,0.9923875071336944,0.9975222460541299
imagenet,learned,noise,0.090725,0.9949384312749059,0.002573175013119953,0.992365256261786,0.9975116062880258
imagenet,learned,noise,0.0909625,0.9949219859558998,0.0025789912085577757,0.992342994747342,0.9975009771644575
imagenet,learned,noise,0.0912,0.9949055406368935,0.002584817974689659,0.9923207226622038,0.9974903586115832
imagenet,learned,noise,0.0914375,0.994889095317887,0.0025906552401904403,0.9922984400776966,0.9974797505580775
imagenet,learned,noise,0.091675,0.9948726499988809,0.0025965029342484365,0.9922761470646325,0.9974691529331293
imagenet,learned,noise,0.0919125,0.9948562046798747,0.002602360986562438,0.9922538436933123,0.9974585656664371
imagenet,learned,noise,0.09215,0.9948397593608685,0.0026082293273389416,0.9922315300335296,0.9974479886882075
imagenet,learned,noise,0.0923875,0.9948233140418622,0.002614107887289051,0.9922092061545732,0.9974374219291512
imagenet,learned,noise,0.092625,0.994806868722856,0.002619996597625618,0.9921868721252304,0.9974268653204815
imagenet,learned,noise,0.0928625,0.9947904234038497,0.002625895390060287,0.9921645280137894,0.99741631879391
imagenet,learned,noise,0.0931,0.9947739780848434,0.0026318041968005548,0.9921421738880428,0.9974057822816439
imagenet,learned,noise,0.0933375,0.9947575327658372,0.002637722950546763,0.9921198098152905,0.997395255716384
imagenet,learned,noise,0.093575,0.994741087446831,0.0026436515844892356,0.9920974358623418,0.9973847390313202
imagenet,learned,noise,0.0938125,0.9947246421278245,0.0026495900323051476,0.9920750520955194,0.9973742321601297
imagenet,learned,noise,0.09405,0.9947081968088186,0.0026555382281556947,0.9920526585806629,0.9973637350369743
imagenet,learned,noise,0.0942875,0.9946917514898121,0.002661496106682997,0.9920302553831292,0.9973532475964951
imagenet,learned,noise,0.094525,0.994675306170806,0.002667463603007251,0.9920078425677987,0.9973427697738133
imagenet,learned,noise,0.0947625,0.9946588608517998,0.0026734406527235896,0.9919854201990762,0.9973323015045233
imagenet,learned,noise,0.095,0.9946424155327933,0.0026794271918992173,0.9919629883408941,0.9973218427246925
imagenet,learned,adversarial,0.0,1.0,0.0,1.0,1.0
imagenet,learned,adversarial,0.0002375,0.9999695294748574,2.183502455165337e-05,0.9999476944503057,0.9999913644994091
imagenet,learned,adversarial,0.000475,0.9999390589497145,4.367004910331456e-05,0.9998953889006111,0.9999827289988178
imagenet,learned,adversarial,0.0007125,0.9999085884245721,6.550507365493411e-05,0.9998430833509172,0.999974093498227
imagenet,learned,adversarial,0.00095,0.9998781178994293,8.734009820660126e-05,0.9997907778012226,0.9999654579976359
imagenet,learned,adversarial,0.0011875,0.9998476473742866,0.00010917512275824866,0.9997384722515283,0.9999568224970448
imagenet,learned,adversarial,0.001425,0.9998171768491438,0.000131010147309919,0.999686166701834,0.9999481869964537
