dataset,pe_type,seed,direction,kind,functional_gain,probe_radius,rho_rel_calibration,rho_rel_heldout,delta_ce,damage_efficiency,parameter_radius_global_rms,parameter_space_cosine_to_task_gradient,attention_task_alignment_cosine,source_file
imagenet,learned,42,task_gradient,held-out task-gradient ascent,30.74886221525759,0.0001,0.0295057186044788,0.0258407544351313,0.0078174201771616,0.3025229080205817,0.0008511490185746,1.0,2.374715338634136e-05,imagenet_seeds_42_123.json
imagenet,learned,123,random_00,gaussian random,2.7750705896366,0.0001,0.0310466729955818,0.0300926534898787,0.0061874594539403,0.2056136211458206,0.0197476532041434,0.0050885905511677,4.3603609696351913e-05,imagenet_seeds_42_123.json
imagenet,learned,123,random_01,gaussian random,2.735313651926428,0.0001,0.0308079147254086,0.0300587855583039,0.0036160070449113,0.1202978423029613,0.0208175013283127,-0.0002608858339954,9.960943432928364e-05,imagenet_seeds_42_123.json
imagenet,learned,123,random_02,gaussian random,2.798153784713816,0.0001,0.030981549624598,0.0300886018804666,0.0118231158703565,0.3929433450356522,0.0192389958726245,-0.0004541918169707,0.0002809312050296,imagenet_seeds_42_123.json
imagenet,learned,123,random_03,gaussian random,2.788984681347386,0.0001,0.0309335647970775,0.0299397576258167,0.0240993835031986,0.8049291448644851,0.0193996435329427,-0.0030330207664519,0.0003357482984218,imagenet_seeds_42_123.json
imagenet,learned,123,random_04,gaussian random,2.742802211167516,0.0001,0.0307903811348546,0.0298028284948076,0.0011248756200075,0.0377439215275655,0.0202179757695811,-0.0006788070895709,0.0001310210813316,imagenet_seeds_42_123.json
imagenet,learned,123,random_05,gaussian random,2.7566478893487325,0.0001,0.0306324062785254,0.0297077381798628,-0.0048839468508958,-0.1643998213975924,0.0202577631459277,-0.0007033693254925,-0.0001198470765093,imagenet_seeds_42_123.json
imagenet,learned,123,random_06,gaussian random,2.8044434345550684,0.0001,0.0309545318881088,0.0296804446545554,-0.0032789837568998,-0.1104762342701817,0.0195220389992048,0.000455012981547,0.0001213565499302,imagenet_seeds_42_123.json
imagenet,learned,123,random_07,gaussian random,2.750864025810798,0.0001,0.0306467058437842,0.0298067766971288,0.0041260607540607,0.1384269354578748,0.0204204543687479,0.0044615920633077,0.0002234971139908,imagenet_seeds_42_123.json
imagenet,learned,123,random_08,gaussian random,2.8273142475080726,0.0001,0.03087511933202,0.0296528525339271,0.0060385316610336,0.2036408353673452,0.0188259963599396,-0.0042736963368952,0.0002832264985958,imagenet_seeds_42_123.json
imagenet,learned,123,random_09,gaussian random,2.784014178354386,0.0001,0.0306511959838784,0.0297121370941436,0.0194350387901067,0.6541111037730596,0.0199953530540008,-0.0012073593679815,0.0002866331175496,imagenet_seeds_42_123.json
imagenet,learned,123,random_10,gaussian random,2.7626588943214654,0.0001,0.0308037320487611,0.0299139156667063,0.0076598059386014,0.2560616277703397,0.0203254855618369,0.0045651653781533,0.0001177873465769,imagenet_seeds_42_123.json
imagenet,learned,123,random_11,gaussian random,2.7630525608422505,0.0001,0.0307345286152983,0.0298033702736253,0.0195599775761365,0.6563008611628828,0.0208074334727826,-0.0025439953897148,0.0002041936341104,imagenet_seeds_42_123.json
imagenet,learned,123,random_12,gaussian random,2.752500653958839,0.0001,0.030916134426494,0.0299786521387738,0.0124809611588716,0.4163282959185809,0.0200281596820594,-0.002278450410813,0.0001618471873858,imagenet_seeds_42_123.json
imagenet,learned,123,random_13,gaussian random,2.771153945416576,0.0001,0.0308204319123976,0.030168697907923,0.0114438198506832,0.3793276025902922,0.0203539502618698,-0.0023381472565233,0.0003160328810335,imagenet_seeds_42_123.json
imagenet,learned,123,random_14,gaussian random,2.8057319823518925,0.0001,0.0304658194808473,0.029410591470498,0.0045971702784299,0.1563100246739832,0.0194548531907152,-0.0011883007828146,2.1612175901824616e-05,imagenet_seeds_42_123.json
imagenet,learned,123,random_15,gaussian random,2.75517960933454,0.0001,0.0311019425556657,0.0302561064931594,0.0027317088097333,0.0902861976094311,0.0199558517084786,2.110185960191302e-05,5.385764363205147e-05,imagenet_seeds_42_123.json
imagenet,learned,123,random_16,gaussian random,2.8110420331457826,0.0001,0.0303555599922793,0.0293371292036302,0.0109740123152732,0.3740656503607499,0.0194069743277819,-0.0012196544557809,0.0001368518204467,imagenet_seeds_42_123.json
imagenet,learned,123,random_17,gaussian random,2.7870921837973905,0.0001,0.0302756033086482,0.0294613854555454,0.0045672841370105,0.1550261152484561,0.0205599029968321,-0.0017500210087746,-1.025335446635104e-05,imagenet_seeds_42_123.json
imagenet,learned,123,random_18,gaussian random,2.7772212564864094,0.0001,0.0307307537209216,0.0299461479972633,0.0078713279217481,0.2628494296651271,0.0201081774401505,0.0017139055998995,0.0001346613707413,imagenet_seeds_42_123.json
imagenet,learned,123,random_19,gaussian random,2.7552068609504823,0.0001,0.0310006532316548,0.0304589193913699,0.0132625922560691,0.4354255673241952,0.0200178722802144,-0.0026548700407147,0.0001441997337131,imagenet_seeds_42_123.json
imagenet,learned,123,random_20,gaussian random,2.805987784048137,0.0001,0.0306363145761092,0.0295934605732109,0.0142337549477815,0.4809763600498433,0.0187805143069226,-0.000987313571386,0.0002456154153365,imagenet_seeds_42_123.json
imagenet,learned,123,random_21,gaussian random,2.778510635696142,0.0001,0.030639086673173,0.0298024114156102,8.072704076766968e-06,0.0002708741908226,0.0203279455044257,-0.0058602658100426,2.380325555476553e-05,imagenet_seeds_42_123.json
imagenet,learned,123,random_22,gaussian random,2.798355405265542,0.0001,0.0306980815078545,0.0297993505304449,0.016121283173561,0.5409944474155748,0.0192783810548855,-0.0040569063276052,0.000212338590245,imagenet_seeds_42_123.json
imagenet,learned,123,random_23,gaussian random,2.779376357867633,0.0001,0.0305535685726058,0.0296112300181364,0.0101133529096841,0.3415377511670366,0.0203949897385071,0.0006212050793692,0.0001720651818662,imagenet_seeds_42_123.json
imagenet,learned,123,random_24,gaussian random,2.7477826871432067,0.0001,0.0307752796664774,0.0298153737516148,0.0011861324310302,0.0397825779717428,0.0204079947304761,0.0002175457047997,1.0371238813813732e-05,imagenet_seeds_42_123.json
imagenet,learned,123,random_25,gaussian random,2.7404135045276385,0.0001,0.0308133314280535,0.0301849483660298,0.0062995851039886,0.2086995487816771,0.020735911802903,0.000261023058556,8.820114351328569e-05,imagenet_seeds_42_123.json
imagenet,learned,123,random_26,gaussian random,2.735291835315593,0.0001,0.0309428483903092,0.0303619653983,0.0098955649882555,0.3259197768801073,0.0205150713955016,-0.0007198064704425,0.0002898370111896,imagenet_seeds_42_123.json
imagenet,learned,123,random_27,gaussian random,2.827999639570816,0.0001,0.0306213806243127,0.029413177083082,0.0133175961673259,0.4527765269868126,0.0187828322878319,0.0018320999806746,0.0001680653958817,imagenet_seeds_42_123.json
imagenet,learned,123,random_28,gaussian random,2.781299678478089,0.0001,0.0305319140341851,0.0296088208760574,0.016845054924488,0.568920153727211,0.0194640256959829,-0.0022557838819921,0.0002771024125048,imagenet_seeds_42_123.json
imagenet,learned,123,random_29,gaussian random,2.74642283512972,0.0001,0.03079400089963,0.0299265049890646,0.0054994896054267,0.1837665175882165,0.0202376086532592,0.0011658990988507,0.0001808558752817,imagenet_seeds_42_123.json
imagenet,learned,123,random_30,gaussian random,2.758704861298193,0.0001,0.0306577071757639,0.0297578079120111,0.0100490152835845,0.3376933984283339,0.0203425641513959,-0.0023923083208501,5.7645934496328974e-05,imagenet_seeds_42_123.json
imagenet,learned,123,random_31,gaussian random,2.7622454106077696,0.0001,0.03087486514165,0.0299944473385707,-0.0010677631944417,-0.0355986953981554,0.020438133746362,0.0008807654376141,5.980527910272443e-05,imagenet_seeds_42_123.json
imagenet,learned,123,task_gradient,held-out task-gradient ascent,31.9422426237754,0.0001,0.0298355117450322,0.026294059991507,0.0205505285412073,0.7815654390324309,0.0008692886608035,1.0,6.703202850401774e-05,imagenet_seeds_42_123.json
imagenet,learned,456,random_00,gaussian random,2.61888759396267,0.0001,0.030627716056153,0.0303955274655148,0.0218973779119551,0.7204144733727265,0.0226690959611602,0.0018492559902369,0.0002663085703165,imagenet_seeds_456_789.json
imagenet,learned,456,random_01,gaussian random,2.618442165766042,0.0001,0.0304114178835791,0.0302185706877595,-0.0019272067584097,-0.0637755762283747,0.0226049238038666,0.0004639528342522,9.903418606660368e-05,imagenet_seeds_456_789.json
imagenet,learned,456,random_02,gaussian random,2.6832193042101395,0.0001,0.0304213893227467,0.0299189951770495,0.005245697684586,0.1753300086966139,0.0216148850104368,0.0004635461664292,4.0296333913997874e-05,imagenet_seeds_456_789.json
imagenet,learned,456,random_03,gaussian random,2.613101533429569,0.0001,0.0308860591418939,0.0306435141889719,0.0239436361007392,0.7813606479036325,0.0224644590905873,-0.00185864767991,0.0003783839160767,imagenet_seeds_456_789.json
imagenet,learned,456,random_04,gaussian random,2.616517148481151,0.0001,0.0306187553979306,0.0305378364731936,-0.001450799871236,-0.0475082729750553,0.0229479017726168,0.0010892725549638,0.0001959904487142,imagenet_seeds_456_789.json
imagenet,learned,456,random_05,gaussian random,2.6325993892686625,0.0001,0.0307250021122889,0.0303271176436107,0.021116180345416,0.6962804904034376,0.0222475112488722,0.0002005370770348,0.0002714090749863,imagenet_seeds_456_789.json
imagenet,learned,456,random_06,gaussian random,2.6354269735168985,0.0001,0.0306261609291403,0.0301917735793468,0.0269776573404669,0.8935433113780861,0.0224392197889973,0.0016940793721005,0.0004312372669692,imagenet_seeds_456_789.json
imagenet,learned,456,random_07,gaussian random,2.614974882268444,0.0001,0.0306595973199933,0.0307509875070016,-0.002626362722367,-0.0854074270547914,0.0235108035857061,-0.0007753006648272,3.961901262801304e-05,imagenet_seeds_456_789.json
imagenet,learned,456,random_08,gaussian random,2.6558847222360824,0.0001,0.0307054210127831,0.0303318928624998,0.0007212036289274,0.0237770729376112,0.0220693095343614,-0.0009451907826587,9.869603192554372e-05,imagenet_seeds_456_789.json
imagenet,learned,456,random_09,gaussian random,2.6386411657866327,0.0001,0.0305109468062903,0.030386818405408,0.0149333449080586,0.4914415424749077,0.0225312740273562,0.0013319783611223,0.0002940500870603,imagenet_seeds_456_789.json
imagenet,learned,456,random_10,gaussian random,2.643503864173694,0.0001,0.0305994450078601,0.0301278661380862,0.012195557821542,0.4047932822605367,0.0216795398823713,-0.0003839246055576,0.0001266806259729,imagenet_seeds_456_789.json
imagenet,learned,456,random_11,gaussian random,2.61253187964048,0.0001,0.030694505108403,0.030533633328007,0.0136811197735369,0.4480672059747265,0.0231642603181197,-0.0036481248680502,0.0002052872726916,imagenet_seeds_456_789.json
imagenet,learned,456,random_12,gaussian random,2.612287919141383,0.0001,0.0309674876593007,0.0306816793317798,0.0114393383264541,0.3728393808811297,0.0229173825065634,-0.0014698621816933,0.0001531134576916,imagenet_seeds_456_789.json
imagenet,learned,456,random_13,gaussian random,2.5897209243049373,0.0001,0.031035477298564,0.0308580208799365,0.0161604592576622,0.5237036853575275,0.0231991182782585,-0.0022917073220014,0.0002929228356953,imagenet_seeds_456_789.json
imagenet,learned,456,random_14,gaussian random,2.607307543743998,0.0001,0.0308116472362146,0.030487240819468,0.0107256830669939,0.3518089134568365,0.0225137609374912,-0.0036578399594873,0.0001578092814481,imagenet_seeds_456_789.json
imagenet,learned,456,random_15,gaussian random,2.6377388475512222,0.0001,0.0306729662543678,0.0304845916048736,0.0191043731756508,0.6266894903258784,0.022504237261576,0.0027603723574429,0.0002215887424006,imagenet_seeds_456_789.json
imagenet,learned,456,random_16,gaussian random,2.634682935398889,0.0001,0.0305359927888377,0.0305490233995415,0.0154443946667015,0.5055609950180374,0.0224983183254386,-0.0007320573204196,0.0002256862921363,imagenet_seeds_456_789.json
imagenet,learned,456,random_17,gaussian random,2.6127046546531414,0.0001,0.0307283068730158,0.0305130053303123,0.0067410445772111,0.2209236522013264,0.0228819088748627,-0.0015610448317602,9.804424754813032e-05,imagenet_seeds_456_789.json
imagenet,learned,456,random_18,gaussian random,2.577392502160229,0.0001,0.0309366180892844,0.0306901752282325,0.0175513378344476,0.5718878339378718,0.0232586637112833,0.0004600374086294,0.0002630356716017,imagenet_seeds_456_789.json
imagenet,learned,456,random_19,gaussian random,2.6004737166235,0.0001,0.0307829760314699,0.0306873972778543,0.0050811874680221,0.1655789646158414,0.023228771922853,-0.0002233329287264,0.0001377828617534,imagenet_seeds_456_789.json
imagenet,learned,456,random_20,gaussian random,2.6266814017660107,0.0001,0.0305443164894188,0.0301339191923728,0.0022641462273895,0.0751361352280604,0.0225762409541506,-0.0014139234554022,0.0002724281403194,imagenet_seeds_456_789.json
imagenet,learned,456,random_21,gaussian random,2.6402214974278966,0.0001,0.0306667609380082,0.0303439675105611,0.013469552155584,0.4438955502735781,0.0218323659709838,0.0006687008426524,0.0002176932347222,imagenet_seeds_456_789.json
imagenet,learned,456,random_22,gaussian random,2.674113928917605,0.0001,0.0304364573893881,0.0298209045708601,0.0132367969490587,0.4438764396836329,0.0205920923438988,-0.0005500155966728,8.343674910679846e-05,imagenet_seeds_456_789.json
imagenet,learned,456,random_23,gaussian random,2.653850402112932,0.0001,0.0304815758627199,0.0302220882305501,0.0116486209444701,0.3854340195028321,0.0217541501887117,-0.0012041107984259,0.0003086796928283,imagenet_seeds_456_789.json
imagenet,learned,456,random_24,gaussian random,2.629117528670943,0.0001,0.0305934121843126,0.0301745682968207,0.0301031698472797,0.9976338203470329,0.0223398232720401,0.0055572846904397,0.0003537903665283,imagenet_seeds_456_789.json
imagenet,learned,456,random_25,gaussian random,2.6387356211602744,0.0001,0.0306257813329287,0.0304222123216433,0.0106884213164448,0.3513360962523026,0.0223257727736896,0.0017702411860227,0.0001809474146144,imagenet_seeds_456_789.json
imagenet,learned,456,random_26,gaussian random,2.658416428197205,0.0001,0.0306698426247569,0.0305235669564644,0.0115761705674231,0.379253531670598,0.022619960190423,-0.0011786390095949,2.0747794766073835e-05,imagenet_seeds_456_789.json
imagenet,learned,456,random_27,gaussian random,2.647161112254001,0.0001,0.0306129609045769,0.0302061504154944,0.0017209528014063,0.05697358907819,0.0214180218019573,-0.0011614385293796,0.0001690911424829,imagenet_seeds_456_789.json
imagenet,learned,456,random_28,gaussian random,2.6178574193023696,0.0001,0.0305431092612634,0.0304447454631494,0.007412867154926,0.2434859297443841,0.0229388008329071,-0.0032012702431529,0.0002623806837922,imagenet_seeds_456_789.json
imagenet,learned,456,random_29,gaussian random,2.624002554095774,0.0001,0.0307254552112342,0.0305824937011569,0.0175041910260915,0.5723598342613043,0.023190624299602,0.0038708567153662,0.0002253306098227,imagenet_seeds_456_789.json
imagenet,learned,456,random_30,gaussian random,2.6192628706634453,0.0001,0.0307182904385665,0.0306729170154359,0.0124727794900536,0.4066381910718443,0.0226843657933745,0.0010465121595188,0.0002803068863253,imagenet_seeds_456_789.json
imagenet,learned,456,random_31,gaussian random,2.6304070384768297,0.0001,0.0304634222456102,0.0303761467079698,0.0132626248523592,0.4366131418794985,0.0224304036254764,0.0009922385215759,0.0002470592517102,imagenet_seeds_456_789.json
imagenet,learned,456,task_gradient,held-out task-gradient ascent,13.604580666282766,0.0001,0.0298359312321153,0.02709015527015,0.0953147588297724,3.5184279262805607,0.0022051396317088,1.0,0.0010977710749935,imagenet_seeds_456_789.json
imagenet,learned,789,random_00,gaussian random,2.740247932437409,0.0001,0.0315277317714619,0.0309153616656437,-0.0055098589509725,-0.1782239849096011,0.0200284602335057,0.0037352123763412,8.328716172785682e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_01,gaussian random,2.810619199969133,0.0001,0.0307268544318542,0.0295873012595641,-0.0067204292863607,-0.2271389751773441,0.0186773988248029,0.0002016712533077,-9.779470977040442e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_02,gaussian random,2.798478553443212,0.0001,0.0309783231331063,0.0299956399720104,0.0013796128332614,0.0459937789141633,0.019023916339304,0.0002176868001697,7.091773638211502e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_03,gaussian random,2.8128597566911937,0.0001,0.0315319006187973,0.0302692937732333,-0.0074042994529008,-0.2446142122895643,0.0182851404286966,-0.0017125925514847,8.191026666461364e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_04,gaussian random,2.7615078391458696,0.0001,0.0317806546692087,0.0310838259558539,-0.0139598539099097,-0.4491034639601917,0.0204742103411137,-0.0011191221419721,-6.478010195934719e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_05,gaussian random,2.840657280583738,0.0001,0.0307183114708404,0.0299916333631576,-0.017728479579091,-0.5911141738905451,0.0181975762091351,-0.0004352887917775,-0.0002890676089434,imagenet_seeds_456_789.json
imagenet,learned,789,random_06,gaussian random,2.7873227201439734,0.0001,0.0312123079722357,0.0303810114292002,-0.0035183196887373,-0.1158065358336231,0.0189290840079654,0.0022271627094596,-0.0001248283577276,imagenet_seeds_456_789.json
imagenet,learned,789,random_07,gaussian random,2.7807726073160883,0.0001,0.0313898088497225,0.0304548814506701,-0.0164061859250068,-0.5387046392408741,0.0186592776406519,0.0020111538469791,-0.0001324594946765,imagenet_seeds_456_789.json
imagenet,learned,789,random_08,gaussian random,2.866087717336558,0.0001,0.0307567632511292,0.0295626372940759,-0.0050126016139984,-0.1695586751660646,0.017804837293322,-0.0057362779043614,-0.0001974207230885,imagenet_seeds_456_789.json
imagenet,learned,789,random_09,gaussian random,2.852923257036957,0.0001,0.0308381110130106,0.029999411432549,-0.0026231501251459,-0.0874400529838336,0.0182813994257183,-0.0011076618684455,-4.498050837397149e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_10,gaussian random,2.7971589760527804,0.0001,0.0315479977646535,0.0306956238052642,0.0018601063638925,0.060598421967028,0.0190783896803631,0.0020301742479205,2.982448421324221e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_11,gaussian random,2.797732563461692,0.0001,0.0312866162464648,0.0307673600117431,0.0070334207266569,0.2286000724135069,0.0193378093504529,-0.0016559635987505,0.0001684927961599,imagenet_seeds_456_789.json
imagenet,learned,789,random_12,gaussian random,2.817239980886341,0.0001,0.0310185037955552,0.0302642839523496,-0.0006335247308015,-0.020933081773851,0.0194999375184456,0.001137071638368,2.458377887174725e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_13,gaussian random,2.788835455164493,0.0001,0.0313360862900963,0.0308241308581087,-0.0030680429190397,-0.099533801396143,0.019844209919586,0.0003642021911218,0.0001039717454876,imagenet_seeds_456_789.json
imagenet,learned,789,random_14,gaussian random,2.8083072503325823,0.0001,0.0310671285100258,0.0298507256115831,0.0008702520281076,0.0291534631161513,0.018853744093942,0.0007199741085059,-0.0001171855713583,imagenet_seeds_456_789.json
imagenet,learned,789,random_15,gaussian random,2.781690892509916,0.0001,0.031404822012397,0.0304779042156477,-0.0128505434840917,-0.4216347486745535,0.0188174662232908,-0.0049839857965707,-0.0001353548238499,imagenet_seeds_456_789.json
imagenet,learned,789,random_16,gaussian random,2.8573223530575635,0.0001,0.0306639051031321,0.029832020169324,0.003328233025968,0.111565794306832,0.0182141542477563,-0.0017067047301679,-9.879975445569892e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_17,gaussian random,2.813337797884336,0.0001,0.0314277011702519,0.0302081796556679,0.0001420434564352,0.0047021521341009,0.0179487569217059,0.0017631324008107,1.255373271497542e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_18,gaussian random,2.817339496108964,0.0001,0.0310896968991159,0.0301592377289739,-0.0013012960553169,-0.0431475114527437,0.019306658784825,-0.0006987960077822,6.807103949362306e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_19,gaussian random,2.804875974797525,0.0001,0.031104580722468,0.0299810499021842,-0.0126513373106718,-0.421977794371708,0.0191191097371586,-0.0035031866282224,-9.953685320598503e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_20,gaussian random,2.769539610665418,0.0001,0.0314064270457494,0.0304183716279767,-0.002231421880424,-0.0733577032891436,0.018439779030035,-0.0006173353176563,0.0001661173399388,imagenet_seeds_456_789.json
imagenet,learned,789,random_21,gaussian random,2.807054393190884,0.0001,0.0304980125120739,0.0294444303349746,0.0062320064753293,0.2116531515275033,0.0189472374830919,0.002081599086523,-3.045343459212366e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_22,gaussian random,2.7688841009170835,0.0001,0.0316469000434411,0.03096300920278,0.0066467560827732,0.2146676390283289,0.019064556536135,-0.0007861374760977,5.952222176421633e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_23,gaussian random,2.745689667442384,0.0001,0.0319029575453245,0.0313129749653435,-0.0010990556329488,-0.0350990486903682,0.0200624095602084,-0.0006867347401566,2.7267632108343487e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_24,gaussian random,2.815107371017379,0.0001,0.0308664125482823,0.0303291328282593,4.0949322283267975e-05,0.0013501646260427,0.0196781248670896,0.000730903702788,0.000163369129103,imagenet_seeds_456_789.json
imagenet,learned,789,random_25,gaussian random,2.747520648751569,0.0001,0.0317009675116124,0.0312000048549192,0.0040750335901975,0.1306100306441159,0.0194520032686646,-0.0022265296429395,-7.225959290305962e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_26,gaussian random,2.872971409395149,0.0001,0.0310662503215201,0.0302034898669766,0.0064242929220199,0.2127003518571553,0.0177959246284781,0.0005184839828871,-1.0024083100331882e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_27,gaussian random,2.7609551404129045,0.0001,0.0315093355684497,0.030519546274224,-0.0047672912478446,-0.1562045256180959,0.0186283378287414,-0.0004384863714221,-0.0002084183726906,imagenet_seeds_456_789.json
imagenet,learned,789,random_28,gaussian random,2.771352427373728,0.0001,0.0312128940904431,0.0306033844190244,0.0019510891288518,0.0637540313233789,0.0200458061633735,0.0025411786045879,4.7468407373186806e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_29,gaussian random,2.82770333456649,0.0001,0.0310368237943403,0.0303206224733839,0.0086916405707597,0.2866577220962222,0.0189581963936543,-0.0001363852061331,0.00014198469142,imagenet_seeds_456_789.json
imagenet,learned,789,random_30,gaussian random,2.784540965321344,0.0001,0.0316646162270081,0.0308515644565157,0.0073404517024755,0.2379280218616361,0.0192817586538306,-0.0021323652472347,2.178519815872312e-05,imagenet_seeds_456_789.json
imagenet,learned,789,random_31,gaussian random,2.7996170573844315,0.0001,0.0311428861824304,0.030035110029513,-0.007515450939536,-0.2502221877046987,0.0190417949633222,0.0014058863744139,-2.558548023257743e-05,imagenet_seeds_456_789.json
imagenet,learned,789,task_gradient,held-out task-gradient ascent,32.25586539450788,0.0001,0.0305702484863216,0.0279044486437213,0.0232009533792734,0.8314428167171038,0.0009300634049988,1.0,0.0003852542332318,imagenet_seeds_456_789.json
imagenet,learned,1011,random_00,gaussian random,2.8008394171777864,0.0001,0.0311916112033485,0.0304107310431004,-0.0029046079143881,-0.0955125975193278,0.0198125498663754,-0.0025708668399602,6.266255552824448e-05,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_01,gaussian random,2.7778946375852103,0.0001,0.0307663347875251,0.0297133322380752,0.0050849840044975,0.1711347607785814,0.019073870015636,-0.0002636466815602,-8.685094806748365e-05,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_02,gaussian random,2.8049737032901434,0.0001,0.0309879031683045,0.0299267497731289,0.0042683072388172,0.1426251521189146,0.0185873515133051,-0.0010855850996449,0.0002031002755032,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_03,gaussian random,2.7097438718476785,0.0001,0.0311558404566465,0.0304994135511118,-0.0044423956423997,-0.1456551167764287,0.0201473788927144,-0.0019895532168447,0.0001551128045045,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_04,gaussian random,2.711680232769995,0.0001,0.0312133570673101,0.030526397125938,-0.0027261637151241,-0.0893051251307914,0.020340684188829,0.0016098550986498,4.775866062445732e-05,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_05,gaussian random,2.733428186978112,0.0001,0.0309359079098466,0.0301199541956799,0.0004375707358121,0.0145276029627876,0.0203714484525797,0.0027214467991143,6.824156216621553e-05,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_06,gaussian random,2.803658180310072,0.0001,0.0308683422259414,0.0300735837674885,-0.0024134842678904,-0.0802526325611908,0.0192563624873182,0.0023684105835855,2.6537084845810743e-05,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_07,gaussian random,2.7410699692786484,0.0001,0.0310620276202058,0.0301573456837839,-0.003026938997209,-0.100371532327419,0.0194412368171262,0.0011988637270405,5.907682815820218e-05,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_08,gaussian random,2.723920832227788,0.0001,0.0314745030653441,0.0306200559220013,0.0017132572829723,0.0559521278255182,0.0197477626474547,0.0005033644265495,0.0001888259259569,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_09,gaussian random,2.764111964877215,0.0001,0.0302423716084917,0.0293491211904634,-0.0021385643631219,-0.0728663849674954,0.0195183538756172,0.0003593052679207,8.925030619819352e-05,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_10,gaussian random,2.762896496045785,0.0001,0.0310705592045444,0.0306056025282157,0.0108257411047816,0.3537176271828402,0.0197162365848434,0.0038864349480718,0.0001494207571144,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_11,gaussian random,2.843542824846213,0.0001,0.0305734990069546,0.0295430914416832,-0.0074994396418333,-0.2538474911008166,0.0181435210617774,0.0055150873959064,9.675361466034312e-05,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_12,gaussian random,2.8064996443478325,0.0001,0.0309237288212008,0.0300231137306922,0.00762858428061,0.2540903768023063,0.0192882046048185,0.0053381812758743,0.0001163750516182,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_13,gaussian random,2.8041741181086857,0.0001,0.0303581596915616,0.0294354355517246,0.015036653727293,0.5108351021635208,0.0188863522722631,-0.0003696865169331,0.0001495682959034,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_14,gaussian random,2.7909301226279704,0.0001,0.0311877606408642,0.0304444845873629,0.0094580957666039,0.3106669695610441,0.0185247201614838,-0.0046924594789743,7.128088324983981e-05,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_15,gaussian random,2.8281750057851864,0.0001,0.0307604536136975,0.0298396235520074,-0.0010412456467747,-0.03489473132796,0.0183891252001153,-0.0027665754314512,7.564691391628747e-05,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_16,gaussian random,2.8189334145558065,0.0001,0.0307331867064738,0.0297772739779988,-0.0032507572323083,-0.1091690674811345,0.0182788128068707,-0.0003635937755461,0.0001133747961553,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_17,gaussian random,2.808247897940217,0.0001,0.0306441904384873,0.0297154118141288,0.0047426214441657,0.159601403939175,0.0186224703972967,0.0065182065591216,0.0001578470028094,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_18,gaussian random,2.788434703724525,0.0001,0.0309504449235836,0.0301041246443878,0.0063176853582262,0.2098611214528066,0.019422709342889,-0.0004494527529459,0.0002275904113088,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_19,gaussian random,2.7844783863345137,0.0001,0.0310899854416825,0.0301659959419009,0.0028098244220018,0.0931454219981166,0.0193272458098208,0.0004832658742088,0.0001603631714285,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_20,gaussian random,2.798723840911875,0.0001,0.0308481560722985,0.0300807886260981,0.0084498133510351,0.2809039834714983,0.0185895442019114,0.0013043666258454,0.0001871227062321,imagenet_seeds_1011_1213.json
imagenet,learned,1011,random_21,gaussian random,2.776255912108984,0.0001,0.0306983858467873,0.0300810975994667,-0.0014866776764392,-0.0494223214935362,0.0194195128405347,0.0039385957643389,0.0001413096665954,imagenet_seeds_1011_1213.json
